customer_id,age,tenure,monthly_charges,total_charges,contract_length,payment_method,internet_service,online_security,tech_support,churn
6614,72.94969082468431,6.7330666709101745,61.39122929298601,2273.5220292171616,24,Bank Transfer,Fiber Optic,Yes,No,0
5700,49.19186112374935,0.7713393315619109,68.93023852002429,1934.21793293769,1,Bank Transfer,DSL,No,Yes,0
6335,38.2816085879122,0.1343966659954474,64.58597993766276,2197.9245974065175,24,Mailed Check,DSL,Yes,Yes,0
1449,58.57424607150453,0.8662730337301267,54.223792822057646,2791.818108449781,1,Credit Card,Fiber Optic,Yes,Yes,1
3604,40.01024228436224,2.6534450409893706,18.8006279912312,1250.3099805844863,12,Mailed Check,DSL,Yes,Yes,0
4417,43.93100213630088,1.6814586245488858,57.859910210979706,1395.952917978891,24,Electronic Check,DSL,Yes,Yes,0
7173,37.473704319566785,9.360630433754912,49.228285761440205,2958.51130561995,1,Mailed Check,DSL,Yes,No,1
2308,37.25205071919418,1.6365921121945202,80.69650737096987,2641.197818174866,24,Mailed Check,No,Yes,Yes,0
4429,41.53726963237311,2.7494131938375155,76.37928769672668,1787.1034643572627,12,Bank Transfer,DSL,Yes,Yes,0
3819,34.03480459578094,6.7791059966606815,72.14008850599124,2048.7202864674355,1,Electronic Check,Fiber Optic,No,Yes,1
403,40.07865549577275,1.034133465080033,61.58814670419862,1994.70153640536,12,Mailed Check,No,No,No,0
6910,26.641467841134784,0.1550995888630925,62.073026596636055,1018.285101967418,12,Bank Transfer,Fiber Optic,Yes,Yes,1
6129,27.75767516457934,2.354865714790653,110.4314891780912,2561.7544829169137,1,Mailed Check,DSL,No,Yes,1
9784,44.84870781300344,1.089300646954498,73.1361237526178,1382.0348092013098,24,Bank Transfer,DSL,No,Yes,0
9494,45.8868402770578,0.2696014960290271,75.38928881227012,501.0651741338984,24,Credit Card,DSL,Yes,No,0
9262,62.40564638508302,0.6596795093589548,63.50691856057152,852.6968811482745,12,Credit Card,DSL,Yes,No,1
323,27.72668975149791,4.7870505290812355,44.97724884229701,639.7364762243203,24,Bank Transfer,DSL,No,Yes,0
3416,37.79461864853725,9.360877254242974,44.4174064384339,984.7066716111224,1,Mailed Check,Fiber Optic,Yes,No,0
3829,57.72836639439942,0.825329239999361,91.65603460952198,922.4418269242226,1,Credit Card,Fiber Optic,Yes,No,1
5267,56.38160175973639,3.67369997963421,34.172846899770434,738.8170552769421,12,Bank Transfer,Fiber Optic,Yes,Yes,0
4562,65.78560919262732,0.19096637271063,51.2504674719295,1206.290402699085,12,Bank Transfer,Fiber Optic,Yes,Yes,1
1955,31.065080589347616,0.9219456006463518,41.517912392476575,1128.159736547125,1,Mailed Check,Fiber Optic,Yes,Yes,1
9559,31.380972127249137,3.979995784514689,58.0302059446165,2491.543835392122,1,Electronic Check,Fiber Optic,Yes,Yes,0
6101,31.182155426379996,2.412432937894422,54.01248462786545,3204.9678064058653,12,Credit Card,No,Yes,No,0
8265,6.762663624689978,2.00930305753709,45.42659915956061,1356.7108141232325,1,Credit Card,Fiber Optic,Yes,Yes,1
9815,38.00081927156267,3.1751109175092873,84.36040549446288,336.0364269981669,1,Bank Transfer,DSL,No,Yes,1
8738,36.410902792722226,7.195845709203099,68.48352512809201,2270.4235089313916,12,Bank Transfer,DSL,No,Yes,0
3539,39.26455988742945,5.5117439871601395,75.25166305377115,2201.196360121641,12,Credit Card,DSL,Yes,Yes,0
7464,22.724783364484846,0.1022642444676005,88.01406549333457,1419.4922904615146,24,Electronic Check,Fiber Optic,Yes,Yes,0
3221,24.247888905967816,1.4341739718780413,92.79550590641573,2163.8669533147304,1,Mailed Check,Fiber Optic,Yes,No,0
1132,46.32881131352927,3.3058735696568737,64.25564282672453,700.6720452384193,1,Credit Card,DSL,No,No,0
2061,52.763469432519585,5.339365315476041,51.83555512499623,2574.827722886768,12,Electronic Check,DSL,No,Yes,0
4125,44.615149801016706,6.962820029906546,74.2959053888793,775.7719823386793,1,Mailed Check,Fiber Optic,Yes,Yes,1
7193,38.771584306412606,2.6458435282848782,52.9221269770859,2237.178342805431,1,Mailed Check,DSL,Yes,Yes,1
6077,20.824710567965138,0.0516893270653656,85.0544910016325,767.8084570897885,24,Electronic Check,No,Yes,Yes,1
4894,38.13967918915005,1.9198402540325,52.86835961761872,2144.5722278213457,12,Mailed Check,DSL,Yes,Yes,0
8297,69.61118031617536,5.218597677483435,79.60314328062884,1107.0283001394023,12,Mailed Check,DSL,Yes,Yes,0
1279,42.880736747350475,0.1626580615591441,96.85704128743974,596.5933081430447,24,Mailed Check,Fiber Optic,Yes,Yes,1
5340,51.56203329981957,5.339758049032273,41.74365994678004,1076.377966837077,24,Electronic Check,No,Yes,No,0
2586,30.614840687556818,2.8363652025564976,69.00303329614849,1522.9907531254414,24,Mailed Check,Fiber Optic,No,Yes,1
2873,8.694594720968968,1.0749857831329044,76.36174841223347,758.4094544203857,24,Mailed Check,Fiber Optic,Yes,Yes,0
7835,43.2657730163075,0.1333752271410786,21.892746578841653,2183.64443437068,24,Credit Card,Fiber Optic,Yes,Yes,1
8585,36.01119888706672,0.2720454398195849,58.95423113812991,1157.0207351355336,24,Bank Transfer,Fiber Optic,No,Yes,0
780,49.31008146326017,1.7171260713858825,72.6384334000602,1497.6237501422754,12,Bank Transfer,Fiber Optic,No,Yes,0
3436,53.335556834198385,0.0349030370310682,53.382417236454046,1091.975075728745,1,Credit Card,DSL,Yes,No,1
6664,-0.6131578307176611,3.925503039899112,43.70964053833922,1845.6267819664072,12,Electronic Check,Fiber Optic,Yes,Yes,0
4761,20.95002103909186,9.19502762606118,47.96388003634661,1908.437772714934,12,Credit Card,Fiber Optic,Yes,Yes,0
6969,39.12354821503768,0.4283439228482269,67.59823345344097,1949.3510338928352,1,Electronic Check,Fiber Optic,No,No,1
5447,19.753403959281535,0.5697639201917759,74.26631440770034,2192.291760173697,24,Credit Card,Fiber Optic,Yes,Yes,0
811,37.196925337579614,1.1206269950676095,31.415838198924313,295.54785192431586,1,Credit Card,Fiber Optic,No,Yes,0
5392,42.425477900571295,1.1698713800776226,123.85505292010872,1272.8000453704954,1,Bank Transfer,Fiber Optic,Yes,No,1
4876,24.78280409938879,10.066842375933009,71.57318996344628,1742.7022469600884,24,Electronic Check,Fiber Optic,Yes,Yes,0
3494,31.970249311485116,1.840949052315164,45.454303359140624,2346.773956447631,24,Credit Card,DSL,No,Yes,0
2379,33.79802258315086,0.3093583902434881,99.43385224270284,1778.7970019428008,24,Bank Transfer,Fiber Optic,Yes,Yes,0
9724,40.35970028523389,1.4058973227834772,103.47891891859835,1825.537392919025,12,Mailed Check,DSL,Yes,Yes,1
1305,48.047647653556055,2.89933746839606,96.37067877418652,308.604599120873,24,Bank Transfer,Fiber Optic,Yes,Yes,0
1329,21.854578857383387,4.946541620247326,86.25144011466725,-13.448429366560504,12,Mailed Check,Fiber Optic,Yes,Yes,0
7034,25.26513591584836,1.2570184142438077,64.86470812687018,1174.2801297652663,12,Mailed Check,DSL,No,Yes,1
9652,50.15491146062581,0.4585426473709909,40.38406787487146,1829.962343128522,12,Mailed Check,Fiber Optic,No,Yes,0
1536,16.07945399099807,3.3420123787877425,60.063533390468855,1257.3874315383932,1,Electronic Check,Fiber Optic,Yes,No,0
7221,56.60065636430976,1.714920772753504,30.607057198192955,1892.938446306037,1,Mailed Check,DSL,Yes,No,1
1104,37.90615557767239,3.36628622170115,45.65828254400919,1821.8761187396383,12,Bank Transfer,Fiber Optic,No,Yes,0
6373,56.783418968960035,2.4633454448054715,60.32313569731735,1121.580427856159,1,Credit Card,DSL,No,Yes,0
265,36.2114777291026,1.5259407705795047,67.65016193684363,1338.203804919664,12,Credit Card,Fiber Optic,No,Yes,0
5956,52.87208606401024,1.3334391476489256,67.41990868727001,1698.7296508435852,1,Bank Transfer,Fiber Optic,No,Yes,0
6219,36.01659231222188,0.8620629153928205,66.70140170774788,1778.1566641420936,12,Electronic Check,DSL,No,No,0
9576,27.316717354680794,2.46945986098554,68.73672475062953,1861.3183535773328,12,Credit Card,Fiber Optic,Yes,Yes,0
609,13.31919626643582,1.5509133982835193,67.48875195813889,1942.7576138006557,12,Electronic Check,Fiber Optic,No,Yes,0
8633,62.731207230223134,1.4013254850537735,64.44229035716783,2271.2859657281892,1,Electronic Check,Fiber Optic,Yes,No,1
21,61.98473153382331,2.2961739999941635,73.90085399788373,1544.028655224436,24,Mailed Check,DSL,No,No,1
1343,46.55407254619525,3.5567122812816776,34.054428975061626,1812.5049763610168,12,Mailed Check,DSL,No,No,0
5153,47.77152553044964,3.4003267932806818,76.51032243088135,1587.2564664403324,1,Bank Transfer,DSL,Yes,Yes,0
8301,61.80760355682827,1.971301074804228,61.80909440230792,1936.98655343067,12,Electronic Check,DSL,Yes,No,0
4561,23.947126556585022,1.491159009425945,41.681599940860785,1329.7254695001984,24,Mailed Check,Fiber Optic,Yes,No,0
2084,5.557285702941428,0.442671381800897,76.91663729021094,1319.7829535057613,1,Credit Card,DSL,Yes,No,0
308,31.12642916746255,2.4662567920567855,81.02257167823907,1519.3806888483743,1,Mailed Check,DSL,Yes,Yes,0
3144,30.957690163240574,0.109792548207659,74.6105932504392,2099.9957642329214,1,Mailed Check,DSL,Yes,Yes,1
807,43.33200657450569,1.274481807877866,10.170211410452469,2372.910906557187,24,Electronic Check,Fiber Optic,No,No,0
6046,33.75342350127961,3.333165157543472,83.01728881097989,2310.658802319309,24,Mailed Check,DSL,No,Yes,0
5372,23.116193289520464,2.1708840818877095,84.48798710602642,1252.087418591729,24,Electronic Check,Fiber Optic,No,Yes,0
6200,34.62633433138738,3.1499013432889873,89.75421392299336,1106.1833647810672,24,Bank Transfer,Fiber Optic,No,Yes,1
2538,53.77681665913621,1.0257047782404505,96.7239453015826,646.895543490525,12,Electronic Check,DSL,Yes,No,0
5528,40.19565061565428,1.644885628335486,56.50177179834316,2008.681235770283,12,Bank Transfer,DSL,Yes,No,1
1141,35.53654744960012,0.6896586776515478,70.22809005094422,3001.519420301345,12,Mailed Check,Fiber Optic,Yes,Yes,0
4667,30.374997698044265,0.4478969577559869,46.47628247151974,1259.6768331849808,12,Electronic Check,DSL,Yes,Yes,0
8201,-17.54983322689054,4.107377428090402,96.52715092581846,1504.5324675324075,1,Bank Transfer,Fiber Optic,No,Yes,1
1406,28.64807367145809,5.357712072601341,68.52425411277245,1704.9337734890494,24,Credit Card,DSL,Yes,Yes,0
8908,16.934382872049962,1.8812707644900692,63.211262815133296,184.8586193205997,12,Bank Transfer,No,No,Yes,0
1675,64.23063534204162,0.3090191399222556,123.6064057098502,2046.5033960480175,1,Bank Transfer,Fiber Optic,Yes,No,1
1975,39.71936865331154,2.837120623120272,82.8694578885198,1305.5427590279962,1,Credit Card,DSL,Yes,Yes,1
6971,24.00951742558479,1.0401539768143404,42.92271619575716,1426.937240181847,12,Bank Transfer,Fiber Optic,No,No,0
161,25.379774946590175,0.9415990640138392,105.36193465670974,2203.5932090285683,12,Bank Transfer,Fiber Optic,Yes,Yes,1
573,44.90391060646244,0.5355737826140039,48.91464157101166,848.010492551912,12,Credit Card,DSL,Yes,Yes,0
2404,35.9251733451092,0.5110832499410065,88.53275097233488,2416.9363607405985,12,Mailed Check,DSL,Yes,Yes,0
9878,19.587475325483812,4.44990555675913,82.63312921024921,889.5875966522345,1,Bank Transfer,DSL,No,Yes,1
8689,70.55815959577536,2.6690868345003356,82.08140501423907,173.13517545669015,12,Bank Transfer,No,No,Yes,1
8232,12.276122048823773,1.4010590197279094,79.65729953638557,1304.448041519212,12,Electronic Check,Fiber Optic,Yes,No,0
9662,44.22022521234366,4.607107353101734,45.60885313367556,2581.209374003927,12,Credit Card,Fiber Optic,Yes,Yes,0
9938,52.87405645272808,7.449472902555968,62.69510435896518,1315.9836974825682,1,Electronic Check,Fiber Optic,Yes,No,0
9601,7.037484921069549,1.139127429253118,68.55949668374508,1705.639189704399,24,Bank Transfer,DSL,Yes,Yes,1
7733,33.93764260781046,2.669350464163248,51.40304130693098,247.46904227391315,24,Credit Card,Fiber Optic,No,Yes,0
9039,51.610341611065785,4.630424909276806,78.79827533109771,1701.137428721278,24,Bank Transfer,Fiber Optic,Yes,Yes,0
3972,23.46595389316217,3.459329243352201,53.14512541176104,2250.2978058984236,12,Mailed Check,Fiber Optic,Yes,Yes,0
6792,33.19162875770307,0.1921233993671547,66.17341206739275,1688.62172307471,1,Electronic Check,DSL,Yes,No,0
9401,50.72854875836849,5.0684063094912775,88.98497996827513,1399.963563421976,1,Bank Transfer,DSL,Yes,Yes,0
9196,17.053765674938628,5.220156349576969,55.244439369829166,1651.4269932603506,12,Bank Transfer,DSL,Yes,Yes,0
130,32.44786518825701,1.311899824367781,42.058688005618464,2144.241584579231,1,Mailed Check,DSL,No,Yes,1
1771,40.6540366955868,2.1297699148786537,41.59128485004996,1575.8088606895967,1,Credit Card,Fiber Optic,Yes,Yes,0
3597,25.399317429594483,0.4143150796992028,97.67169664818115,1397.0912625363685,1,Credit Card,No,Yes,No,1
5877,15.732990792769945,0.8155644615679041,83.55947074840088,512.1588909065725,12,Credit Card,Fiber Optic,No,Yes,1
6936,47.20912890021021,2.4099839290831513,46.977252185367675,1419.680984041727,24,Credit Card,Fiber Optic,Yes,Yes,0
8390,21.198974225574723,1.606755109215969,89.45088305865978,1109.7105957680174,1,Electronic Check,Fiber Optic,No,Yes,0
6600,66.11412229895487,2.7862831814003903,23.06171641549642,-62.89243680742311,1,Bank Transfer,No,Yes,No,0
2980,42.9971565057807,3.4365599975433327,49.63859289071264,1320.8408659018016,24,Mailed Check,No,Yes,Yes,0
4057,61.932939080764555,2.6602681663057544,47.98552018906809,1016.9933050150984,1,Credit Card,Fiber Optic,No,Yes,0
2343,47.38028271989199,0.1398898851020898,61.129085016648226,981.3753793182376,24,Mailed Check,DSL,Yes,No,1
4067,42.83992460938561,3.920572444312352,82.37308116873257,639.4659123453723,1,Mailed Check,Fiber Optic,Yes,Yes,1
9377,9.027020834745375,2.6011677907510204,42.53085985681175,3272.416559224939,12,Bank Transfer,Fiber Optic,Yes,Yes,1
8765,39.0349352893125,1.3207818006850025,87.22712368346187,1173.6450918203616,12,Mailed Check,Fiber Optic,No,Yes,1
3457,56.33154481325008,1.4133232368956743,67.81821756773894,3055.464252651819,12,Bank Transfer,Fiber Optic,Yes,No,0
2868,26.69978616574814,4.65187066949789,90.73539512750509,1828.616271354317,24,Mailed Check,Fiber Optic,No,Yes,0
2694,37.98254823397401,0.1009964871711447,31.8026429948442,2182.841526591858,12,Bank Transfer,Fiber Optic,Yes,Yes,0
6030,31.193270940697783,0.803499452010118,65.472412048293,1985.661244343308,12,Credit Card,DSL,Yes,Yes,0
7642,41.3409291839742,3.581809322588718,53.291174748018136,1120.375992662405,12,Mailed Check,Fiber Optic,No,Yes,0
9378,58.32707027465053,0.3103653550201408,36.1282310117447,1897.5121226890203,12,Credit Card,No,No,Yes,0
980,51.40621984216446,2.058938506096818,58.946779126489005,795.2728126427215,12,Electronic Check,Fiber Optic,Yes,Yes,0
6217,40.183353226227545,3.6245452511898626,70.58194674443088,2348.828323892746,24,Bank Transfer,No,No,No,1
4271,38.01795116647679,4.168126276330695,49.439821752668934,1612.5885811415735,12,Bank Transfer,Fiber Optic,Yes,Yes,0
5895,46.764439521647155,0.2484350984448953,66.568690143952,1655.0875372305277,12,Electronic Check,Fiber Optic,Yes,No,1
1650,78.84345463027921,0.1001493866212701,101.41160536529932,1217.183204095063,12,Electronic Check,Fiber Optic,No,Yes,0
2992,49.03177480588725,0.9443980821537982,22.61397264623585,1953.270484584288,24,Electronic Check,DSL,No,No,0
7863,18.75596710989089,0.5649224954824311,79.13804561253842,1007.70982498712,12,Credit Card,DSL,No,Yes,0
4172,37.59053320711759,3.866844261485825,80.23539452527548,868.0409144801642,24,Electronic Check,Fiber Optic,Yes,Yes,1
4863,29.694788504507542,2.0609436873014935,44.711567534328296,2268.820646859788,1,Credit Card,DSL,Yes,Yes,0
6589,26.79982027463854,3.8984763583744537,96.13313135309156,2460.044771701954,12,Credit Card,No,Yes,Yes,1
1514,12.0019507439041,0.7572197887762344,55.43534784283143,1200.9007363009696,24,Electronic Check,DSL,Yes,Yes,0
9585,57.24231046015552,1.9065250857185063,50.49305741587109,654.9657493001764,24,Bank Transfer,Fiber Optic,No,Yes,0
1156,55.14725634013951,1.012182032602597,93.71354207599592,2480.194566226755,12,Bank Transfer,Fiber Optic,No,Yes,0
9186,39.00831409071989,0.7229023278650782,88.28068794496612,1828.415779765656,24,Credit Card,Fiber Optic,No,No,1
7007,64.11872591678735,0.4536152258487821,69.62060651485683,2541.317707836341,12,Mailed Check,Fiber Optic,Yes,Yes,1
2036,81.39490058366616,1.7050672079005031,76.38603335778764,2217.0228466986227,24,Mailed Check,Fiber Optic,Yes,Yes,0
9146,14.428211413148285,0.064152980524092,45.88371634816899,-69.16444963224058,24,Bank Transfer,DSL,No,No,1
4646,64.24450064082875,1.4101409810624213,51.954736325124905,1851.8224461878576,24,Bank Transfer,DSL,No,Yes,0
9851,30.412096993747628,0.506369604955162,42.62245971780446,2063.357764914201,12,Mailed Check,No,Yes,Yes,0
4922,44.578646897970295,2.051583341229549,90.90392353801536,1840.689079366746,24,Bank Transfer,DSL,Yes,No,1
6083,58.31942418527722,0.1038729829303164,53.907117839079824,1535.753426129827,1,Electronic Check,Fiber Optic,No,Yes,0
4320,34.951711151827396,0.660651646477602,52.03452891654675,1218.3188007657682,24,Bank Transfer,DSL,Yes,Yes,0
8855,37.742977877575264,0.4426122068754766,50.82178550018822,1243.009840143735,1,Mailed Check,Fiber Optic,Yes,No,0
8939,47.14645250075687,1.345339984688566,100.270386656354,2376.779459952136,12,Credit Card,Fiber Optic,Yes,No,0
6918,78.40754439033526,2.658827547497152,69.5065035908101,669.6653576366189,24,Bank Transfer,Fiber Optic,Yes,No,0
906,40.69654822234223,1.496261920757681,55.586537100356395,252.72294313477732,12,Electronic Check,Fiber Optic,Yes,No,0
2488,39.318831731016424,2.2823393740398257,55.23727439715752,1236.167055003624,24,Bank Transfer,Fiber Optic,Yes,Yes,0
401,16.083585118084493,4.923061851252958,44.471317787282295,698.5481635500892,1,Mailed Check,DSL,Yes,No,1
3953,72.76145100070684,1.7404748808302932,54.05650791712465,1159.42580755587,24,Electronic Check,Fiber Optic,Yes,Yes,0
8968,44.448590150414624,0.1383726800108626,75.16894207595553,1176.932726631719,12,Bank Transfer,DSL,Yes,No,1
9574,-1.1794933050857708,0.6474886374004746,48.23985959516975,1326.7392985997274,24,Mailed Check,No,No,Yes,0
9075,70.8177233410714,1.007603472131478,63.905830574920515,1093.409845726508,1,Bank Transfer,DSL,Yes,Yes,0
2705,43.739628934625934,2.274865013171705,49.55670626270697,1638.7725325349195,12,Credit Card,Fiber Optic,Yes,Yes,0
2990,76.17515013367631,8.168268519803153,78.03866802060057,2059.896995199909,1,Bank Transfer,No,Yes,Yes,0
1051,30.616559477357058,0.7546735270389326,84.16665429370282,-66.77229232266995,24,Credit Card,DSL,Yes,Yes,1
2120,37.13458356099746,1.545001781646409,40.20786377238956,1787.615105226591,24,Electronic Check,Fiber Optic,Yes,No,0
6404,47.56406122057576,1.1805379019110929,71.85968682718213,2647.6267014088144,12,Mailed Check,DSL,Yes,No,0
3995,9.02375430615519,4.065835162660469,50.16814721811887,967.6924488030552,12,Credit Card,DSL,No,Yes,0
98,43.91582908269834,1.5780082901925727,64.54644949025318,1523.3445285421396,24,Electronic Check,Fiber Optic,No,Yes,0
1501,51.67541614249957,0.3737032888405076,54.31756716774208,1679.6997582583144,12,Mailed Check,Fiber Optic,No,No,1
5649,61.716946276867986,0.1145510330408214,63.4607092711913,2752.1326785360416,1,Bank Transfer,Fiber Optic,No,Yes,0
3757,41.5515719396216,1.4737582107427682,39.78050482182792,1646.456088090878,24,Credit Card,DSL,No,No,1
667,36.17534173868717,1.078004715350091,63.03109371646503,1961.433990340765,12,Credit Card,Fiber Optic,Yes,Yes,0
3397,47.58383862753812,0.109705547178994,69.14242554141747,1813.644598632184,24,Mailed Check,DSL,Yes,Yes,0
4302,19.51573893714776,1.2827718891337376,70.04897109907327,1823.2925687892157,12,Credit Card,Fiber Optic,No,Yes,0
1911,65.98772499227638,0.3032636985006691,82.36109308455553,1520.705409755237,24,Bank Transfer,No,Yes,Yes,0
7372,40.873190906275845,0.0926289216351907,76.90476728110328,1024.3185227119511,12,Credit Card,DSL,Yes,Yes,0
4174,25.50630520370119,3.800279390748339,80.20638631518848,1616.844678638313,24,Electronic Check,Fiber Optic,No,Yes,0
2878,29.983306652966707,2.221728517400522,69.1783854695551,1165.9694173384216,1,Electronic Check,Fiber Optic,Yes,No,0
2653,47.66188132791392,3.0532814838055837,75.39274936537181,-169.0719252742574,12,Mailed Check,Fiber Optic,No,No,0
7155,34.21760138631463,5.5748964264831775,54.569136437448634,-43.037242141329216,12,Bank Transfer,Fiber Optic,Yes,Yes,0
2096,38.863535701968104,1.0389999541795771,28.27022322859147,1280.1877661294443,24,Credit Card,Fiber Optic,No,No,0
6436,35.10649443337961,0.8366915333300405,78.94962181622373,434.2710534096907,12,Mailed Check,Fiber Optic,No,Yes,1
4844,37.875271209848094,1.024361230423991,38.29706776678283,2044.752834587038,12,Electronic Check,Fiber Optic,No,Yes,0
7806,31.670708460984457,0.1068645226941195,54.020899174377824,632.247708169255,12,Bank Transfer,DSL,Yes,Yes,0
3105,29.055962952888855,0.5135573556530788,80.41566295962511,1819.064584963607,12,Bank Transfer,No,Yes,No,0
997,66.96529790274283,1.2744287424791816,49.15448091657058,2561.3561463812925,24,Credit Card,Fiber Optic,Yes,Yes,0
3807,40.52070623128843,3.3815320780802223,83.66684608414505,1467.3181283524734,1,Bank Transfer,DSL,No,Yes,0
9797,39.22736209369108,6.649624287939599,36.6091690845824,1527.9427228839752,1,Bank Transfer,Fiber Optic,No,No,0
8615,39.82003983058414,1.8641597718943497,98.10304520779816,1591.2752952750384,1,Credit Card,DSL,No,Yes,0
6607,27.85412746349074,1.0101708836026666,77.6501395212361,1239.801579842721,24,Electronic Check,DSL,Yes,Yes,0
4304,50.551418751809635,3.238433900909378,46.33157466579466,2293.290928432702,24,Bank Transfer,Fiber Optic,Yes,Yes,0
826,61.80076715676552,1.1791377351943282,82.04882529642686,822.5449217941299,1,Mailed Check,DSL,No,Yes,0
640,20.573818419045757,5.241882555104553,75.03788779721243,1641.011052136398,12,Bank Transfer,Fiber Optic,Yes,Yes,0
2056,27.711132104177533,0.5783324446991888,66.36787721273325,-124.22012107786918,12,Credit Card,Fiber Optic,Yes,Yes,1
6898,23.115175482991223,4.450691010489134,74.75825504255772,2260.632091208388,12,Credit Card,Fiber Optic,No,No,0
5924,41.22983220737079,0.5396423599650295,73.31343948193152,1324.5813717488927,24,Bank Transfer,Fiber Optic,Yes,No,0
1183,53.774749090034696,0.3011148292396373,70.62330285789234,2984.748730827171,12,Electronic Check,Fiber Optic,Yes,No,0
6487,36.57991409785423,6.365020684432379,75.38065482183035,630.4437405466178,12,Bank Transfer,DSL,Yes,Yes,0
4542,69.17792611415399,3.5735963938238515,89.61824181764273,1656.4900149107698,24,Mailed Check,Fiber Optic,No,Yes,1
5155,26.960695195170345,2.258760868602344,69.1105399643292,-595.6040665966093,1,Credit Card,Fiber Optic,No,No,0
470,31.362726390329797,0.0085819016239389,58.378956624992846,919.0860509221455,1,Credit Card,DSL,Yes,Yes,1
1556,45.510482602242675,1.460389872739315,68.58796078360892,646.3414271433423,12,Mailed Check,Fiber Optic,No,Yes,0
848,76.82950209866341,1.595547793267731,61.600416275781384,474.03940826510143,12,Bank Transfer,DSL,Yes,Yes,0
499,26.865726199228643,1.0072694609668793,76.8590161885026,2129.373683767171,12,Mailed Check,Fiber Optic,Yes,Yes,0
3767,25.36950959082625,0.7151237024084428,75.1963581689392,2118.442644836782,24,Electronic Check,DSL,No,Yes,0
1466,48.82867606630914,1.2591212248434462,86.06574267904799,-126.76114235872092,24,Electronic Check,Fiber Optic,Yes,Yes,1
9871,40.87913376057689,4.959452183679487,23.950745848475556,2058.8838789530428,24,Electronic Check,Fiber Optic,Yes,Yes,0
8539,44.98122192125216,2.4052571019305047,43.95116146771156,1504.726247584725,24,Bank Transfer,Fiber Optic,Yes,Yes,0
7789,39.132450814336096,0.3182736518620279,55.087446523785445,629.1733177463274,12,Credit Card,Fiber Optic,Yes,Yes,0
7878,44.90608562316768,2.9955020572118713,65.8616748440424,-587.1304906017767,24,Bank Transfer,Fiber Optic,No,Yes,0
3523,25.51502794715188,1.6392452938729156,74.20477886455836,658.1023820512412,12,Mailed Check,DSL,No,Yes,0
3285,16.57760166337211,0.8149292415574968,51.30740405644899,799.1813564345073,12,Bank Transfer,Fiber Optic,Yes,Yes,1
287,37.72322357446625,1.0920774764542085,91.89919332348298,-423.61470768505114,12,Credit Card,Fiber Optic,No,No,1
5012,51.00321720258799,0.6590979774985587,42.34043810617465,791.6274990951057,1,Credit Card,Fiber Optic,Yes,Yes,1
8115,26.66710452946488,0.3704237857238801,67.99835406115704,3382.884185830756,1,Electronic Check,Fiber Optic,Yes,No,0
454,47.560697732767665,0.0887329838301584,64.88554318190158,1778.0790167798284,12,Credit Card,DSL,Yes,Yes,0
2571,40.573569924400424,1.1548523055434234,74.76308529077647,2114.749997917281,1,Mailed Check,Fiber Optic,Yes,Yes,1
1060,34.44078501870841,3.2969771364736182,90.21903370961854,-341.77094364419577,1,Mailed Check,Fiber Optic,Yes,Yes,0
2503,35.030374252250155,0.3708469594355677,41.14207612726432,2366.574198485632,24,Electronic Check,DSL,Yes,Yes,0
4949,34.21491053533228,1.100656150373521,31.80529277236858,1200.3908001800398,24,Electronic Check,DSL,No,No,1
8434,51.115254270046734,0.1205178125808333,76.05623958386002,802.4878682333176,1,Electronic Check,Fiber Optic,No,Yes,1
3280,48.31086656673861,2.273424341755719,76.84063618789231,2783.4224294579653,12,Bank Transfer,DSL,No,Yes,0
1779,33.5604666322411,4.489663063619342,49.50797304229377,-1242.0600814042318,1,Electronic Check,DSL,Yes,No,0
8400,39.43469318886643,0.8671672547589614,103.54533455483752,3101.2698126525574,12,Electronic Check,Fiber Optic,Yes,Yes,1
9680,39.89405643173755,1.1600509889829471,35.88069915130757,2451.0773751976385,24,Electronic Check,DSL,No,No,0
2810,31.756895881066978,1.5815275774034911,73.26450899372071,1655.640805894708,12,Bank Transfer,Fiber Optic,Yes,Yes,0
4276,38.480789219477,1.3046606661043687,64.81887472754038,849.9323578406833,12,Bank Transfer,No,Yes,No,0
3773,28.269947612334448,1.0045699794100815,67.97095055422585,2639.8497490930185,1,Bank Transfer,Fiber Optic,No,Yes,0
9018,28.978851797909364,0.8374444296890339,58.45449692121607,1382.0666210285538,12,Mailed Check,Fiber Optic,Yes,Yes,0
9137,37.10376888990081,0.3512899820910254,76.93086773046115,889.6415418802385,24,Electronic Check,Fiber Optic,Yes,Yes,1
116,44.523210135004184,0.5763591942786046,63.12757361858777,2047.923535836028,12,Credit Card,Fiber Optic,Yes,Yes,0
4772,25.37790136115737,5.4385311965548775,96.40783680675632,1865.8789478087165,12,Mailed Check,DSL,Yes,No,0
6235,36.673278944257966,5.09867110305266,94.15741135902952,133.24690729244594,12,Credit Card,Fiber Optic,Yes,Yes,1
8246,19.75592116432108,0.0337045988185909,60.84741726948248,2779.2729672250043,24,Credit Card,DSL,Yes,No,0
7887,57.5599244397649,1.053161783383469,74.3900496237969,2228.5346984479247,12,Bank Transfer,Fiber Optic,No,Yes,0
7471,54.22214425708074,2.9770982340052123,52.46032452456725,1485.589328098215,24,Electronic Check,DSL,No,No,0
6239,28.660739399621193,3.4368118551497706,75.10667887748065,1424.000562871399,24,Electronic Check,Fiber Optic,Yes,Yes,0
